id,phone,email
b4501b10-5103-4b15-89e3-e92aaa140231,770-426-0313,www.three-13.com
e9c2a61c-b89d-45b9-9464-f560c4ef473a,616-272-3123,www.cheekystrut.com
57338cc3-eba6-41eb-b07e-b9b6f2be6998,508-758-3722,www.sistershairsalon.com
fc6b2d86-1bfb-4052-b5d6-7ada5c1e3e63,508-528-4120,www.franklinelectrolysis.com
865bf244-a996-445d-afe9-f53f6541f0d8,781-246-8226,www.philipciampa.com
926b8edf-b925-4a8b-8243-bacd455ce518,612-922-0023,www.tribecasalonmn.com
72c79f34-a422-4da0-86e6-cf517881d8b6,423-752-2072,www.blowoutco.com
4f1643f8-7d75-46fc-aa2b-4901aa0ece54,585-621-7983,
16a7f6f8-1cbc-478f-b38d-a778075c3ba8,410-795-9465,www.elementsofstylesalon.com
08f3548d-1cbd-4483-94ea-9bbe083a8dc1,440-526-6240,www.michaelangelosbakery.com
882bdf07-0da2-457f-a7b0-fb415930f105,516-887-2032,
9e673bf9-62e3-44a0-82bf-057292dde57c,408-858-5984,www.jamesreber.com
f34a47d4-4bc9-4d97-abec-c52e3ec994e6,203-265-6907,
c25e2d37-7479-4f39-85b3-fb6010b593b2,815-844-3100,www.unitycosmetology.com
f0415b95-cff2-4366-b0a6-9bfd7259d59c,410-674-5004,www.praisebuildings.com
b53081fe-fd8f-4ece-9dff-30ab07337238,718-522-1330,
389237f5-dc63-4718-adc4-1153409565cd,618-833-7575,www.princessprofessional.com
9917b77a-65c9-470d-a8f3-3761f8bd52a8,214-303-0916,www.dearclark.com
7bbafc4e-b24e-4e5b-b955-f1f3d7136e6a,775-351-2222,www.salon2000nv.com
1e0c3cb5-9cf7-482c-9366-26772fd1a4a2,856-453-8842,
f8b3e7d1-ce1b-46cb-a074-b53542474a1c,310-683-0940,www.dermstore.com
cae4d26e-beda-4c69-bfcc-f10226775aaa,941-923-4300,www.venusmedspa.com
c6f9713c-6397-4c8f-b663-557689ffc05f,217-222-0484,www.marktwain.net
d5d7db29-de5a-4111-bcd5-f4b443b6eb30,515-832-3254,www.marysbridal.com
68a327ea-1715-4d94-9269-0df9694fe183,949-955-0962,www.beauty-heaven.net
ae3da289-7835-490c-b469-cce62eee1f15,714-546-8786,www.paulmitchell.edu
39d504e6-2e2b-4cd5-8982-1f95f34bf8cf,415-883-8801,www.kimclayton.com
060ef40c-b956-49e2-b27a-b73f6b29aea0,925-417-2275,www.hisjewelscreations.com
16d3038e-f063-483c-9a55-a3123ee07534,480-471-6393,www.visagecreative.com
24f24e3a-0d7e-4af8-8a56-548d5f89a003,845-531-2925,www.makingitpersonalinc.com
78880f0c-04ed-4731-ae7f-433849bb85e8,239-352-7780,www.globalculture.us
1d29a465-174e-4aef-a3d6-fb4c34a8d8d9,585-987-6330,www.scalp-aesthetics.com
5219a663-0bfd-41b0-b6c4-05448fc94660,214-460-3476,
a40cae7e-4538-490d-980c-b62d09770314,336-753-0590,www.wickedsalon.com
a7896357-6a98-4639-b3a0-466923476388,407-414-1730,www.michaelclopton.com
b9ac091a-138c-4a29-9b47-0d8e02617fd3,205-487-2605,
7c24d31f-ffb3-407d-b2b4-089f69acd7a7,610-670-4466,www.annshands.com
9edd68f3-2bbc-4315-9da6-a9a0ef347d0e,318-281-0070,
5e4a2d3d-f5ed-4d27-bc8e-2eff20760159,865-531-1220,www.allstate.com
15e89b33-f84d-4f87-a7cd-718eacc737ae,989-835-3884,www.marcelossalon.com
679d2f60-f666-4d9e-8368-7b36977987dd,805-383-9958,www.marcicoffey.com
8a02edbc-b13f-4801-95b8-afafd013bd17,949-830-0900,www.mitchellanthonysalon.com
193b57c5-6b5d-4434-bc2d-39d0316ddbfa,978-664-3404,www.laserandelectrology.com
ec9e7491-775c-452a-93f7-1aafa638cdfa,781-438-6682,www.headhuntersstoneham.com
2a762017-6972-4e8f-b32e-92ad2415194b,609-823-4720,
0f827ebb-d5dd-494e-974b-4b46c4f99763,352-373-7741,
e54d7b41-62d0-4ac9-b616-416034e3970d,936-447-2887,www.beyondfringe.com
f2f89bb8-d4ee-419b-9676-d0975d624927,410-655-0300,
34c4bf24-23ee-48db-a04b-f55ff37274ec,602-529-4366,www.amazinglashstudio.com
0ef54335-7e9f-4852-8293-a02fd74cd7e0,952-941-2612,www.cahillbarbers.com
ffa86d76-8014-4368-bfc3-2e8e7b4fa2ef,706-258-2244,www.serenityinthemountains.com
355e55f7-c920-4c8b-9e32-dfa7a3437814,610-525-3090,www.saloncharisse.com
7a8dd251-647c-4cb0-b9e3-26a0ee39667c,920-685-6062,www.conniecoleman.com
9da0e734-cd8a-4fd4-8cb4-6e575f536a42,816-587-4159,www.eclekticasalon.com
f529e034-c358-40ea-873a-d1d749b07972,614-231-3463,www.synergisalon.com
08f7fe0d-bfe9-4feb-8e15-25c3e36d93c0,508-998-7322,www.delicatetouchsalon.com
a0025ed0-3e80-47f9-81e0-3d15500ccd9e,707-864-1320,www.dinocollasalon.com
65548751-8091-4301-afeb-280f21254802,541-567-6989,
6c61043c-7281-4929-b93a-cb4aa4f8351c,239-592-0998,www.teresascolleranelectrolysis.com
17b2aa2c-77b8-4f25-9b9b-a5885c732dfe,402-694-3963,
a8f7b950-f98b-46ea-bbca-92f8bbe6e758,(714) 964-6964,
6c3eb874-9816-4dba-8365-d88903f7901b,513-684-0088,www.salonoakley.com
7ec452aa-a9ff-469a-acd0-26caeccee675,816-625-3719,
68a500e3-09eb-41e6-b7f3-74018ed1ad0f,936-291-7313,www.iwanthermakeup.com
ef9d0eec-97af-4c6f-bc78-c42adb2bff47,843-641-0768,www.fairweatherstudio.com
63d6f77c-1e41-4c52-80a4-7b3f50466d7a,415-447-0773,www.robertjamescolor.com
ac23ef5c-1d00-4f71-a187-4fe4f7a5e111,208-345-9475,www.coltnet.net
546b4478-bc27-48e5-8dfa-00fdc35e0121,240-314-6000,www.umbi.umd.edu
1f38700a-617a-4a22-989f-5b6c2d304103,603-536-2006,www.styleworksdeland.com
eaedcbc9-81b8-44d8-80cf-955797925121,203-574-1660,
e69d1d43-0097-4d33-a5f3-59e4394dc319,303-322-4902,www.thelooksalondenver.com
b5bab80a-ee3d-4fcf-83e1-b327f7d0fb5b,253-202-5297,www.eyelovelashesinc.com
d39c6cf3-880a-4058-a2b4-e31578a3465c,503-222-1572,
cfa77df6-43f0-4854-8ec5-0f47e777667f,612-823-0448,www.theloft-salon.com
e27427d3-d885-432d-9235-87ac22ac299e,813-969-1021,www.insightcounselors.com
3df03a81-4a97-4431-baed-b8e452a52220,704-496-9412,www.1890blowdrybar.com
1ff993f0-6b58-4e37-9216-c61c1178f7a2,716-532-4861,www.alisonsmontessori.com
793eaf86-e58d-4a1f-a22d-d58c234d1f0a,770-323-1140,
30c5e442-b98a-4e08-aab7-a0150e7c8833,716-260-1313,www.hip-gypsy.com
152de746-0b1b-436c-9e14-38ac36538296,802-362-5347,
d0598a44-601a-4817-9dfb-7555bd643bd7,623-935-3114,
211c4959-8c04-4338-abcc-9236debac83c,309-829-5211,www.jconsidineshairsaloninc.com
59501ddf-dd9b-4948-b63d-434d53d388c2,716-694-4210,www.voguesalonandbb.com
6576a3e4-1324-45b3-8892-bad9883e4d12,703-491-5808,
625ba48a-76b7-467b-ad71-1f7f6b8ca159,440-725-8280,www.markyfresh.com
e4b39120-08c4-42ec-b452-e9f7ce36d0b9,212-397-0111,www.smoothsynergy.com
b8dcfd7e-8dbb-40ba-b441-350c320e1be7,317-660-1717,www.methodsalon.com
847d8983-d958-419d-86e3-53279e246563,352-343-2425,
d043b5d3-9fe8-4ad9-8338-0622beee73f5,423-587-5520,www.tennesseeinstituteofcosmetology.net
dcc63d6e-0dff-4d3f-92ec-0b0536edc66f,334-480-0930,www.ctvea.net
14465770-1f1c-4c0d-bb4b-8ce01c1a26f3,724-350-9655,www.nickismagictouch.com
e32d1d4e-03e2-47be-b3bf-f5d66ae8f412,319-373-1560,www.studio811.net
55dc46ca-8de2-4afc-8720-2beeafe36b02,814-266-7776,www.coopersmithagency.com
5ebc1f12-9c40-4490-aa54-b7d171e99f41,740-779-3100,
d1a69834-f4cb-4cee-88eb-02c08ce79041,301-423-8755,www.usdoj.gov
9e987118-1291-4981-91d6-016a16d1ae1f,304-487-0110,
dffea9f0-6740-4ea2-8fcf-841617cc87c0,970-282-8266,www.harmonylaser.com
3713bd79-905b-4cc0-b6ea-e3abd1d99b9a,704-818-6016,www.thevanillasalon.com
fb96bb7b-ad5f-4137-ba20-1978440686de,215-747-9914,
bb3c868b-d219-45c1-990e-a7e80335d05c,717-848-9100,
2c154c42-156a-481d-94fd-3ee19484cfb2,402-502-0009,www.chromasalonspa.com
4c5c1953-4ca5-47ac-bfba-59f1c7f2181d,732-251-2211,www.classacthaircutters.com
2bcb505f-b3a5-47bd-8629-d130dc9af49c,847-475-2634,www.ikandihairstudio.com
cea5c469-965e-4aaf-9991-bcf0bf3ad500,910-256-5020,www.harbourclubdayspa.com
d22f2b0e-46cb-43b8-a5c4-b4f08a0671eb,928-282-1170,
200cdb27-5224-4b7c-94ce-71c8666d92fc,773-588-8644,www.chicagofullservicebeautysalon.com
a1e51e67-0028-4437-9ca8-d01d931d57ec,603-382-7788,www.amazensalon.com
5ad0a30d-5f3e-48d6-a8b6-5dd473f27acd,601-583-0035,www.illusions-designs.net
4280de96-516f-486a-9e1e-524ecc2080a3,623-412-8855,
6e6fbd43-ba63-4967-a64d-f3b2a0f1b429,870-887-5621,www.georges.com
6b733a71-66af-42cb-80c7-30d07dcd6bef,818-346-7182,www.lucianossalon.com
5753410c-86af-460e-8956-2fbae18f2cd9,310-378-6969,www.lmu.edu
c669f7fc-55ac-42f5-adf4-d03bb74f6ada,805-348-1081,www.victoriassecret.com
5740dda1-2e1e-4883-9163-8af09ca12e9f,508-376-4400,www.advantageelectrology.com
0afa2598-e861-4e9d-a4b7-b4d3bffb0f1f,305-767-3225,www.squarehue.com
d747560b-b5ed-411a-a467-454b44017686,307-382-2180,www.bellocapellisalon.us
c2aad260-dbb9-4eb3-9df7-3226398afc00,918-237-2653,
e4372977-cc2b-40b2-bd29-064d6b4ecd28,804-320-1882,
23c56078-c9b7-420c-b37b-af5ad5411616,608-782-5881,
7eb54830-b0fa-48e4-984a-18d219cd9577,603-622-1717,www.michaelthomassalon.net
24e49699-d06a-4334-9723-75ba2bab7351,727-326-4606,www.southernliving.com
da08b0bc-b69b-41de-9b37-878a16fcb543,916-930-9002,www.kintaradayspa.com
d0002912-ae91-47f3-be59-19f47a0a5bad,812-926-2285,
8d1a38c6-f2dc-4d9c-b41d-06c3621d7531,605-692-5556,
e657530f-2968-4277-b9d0-d41ddd4c25b0,317-251-6411,www.belladonnahair.com
f197919a-8a90-4c01-872f-56de8d9b6af6,706-613-3947,www.urbansanctuaryspa.com
9f0929f7-a5e4-4675-9432-62cba4490de2,727-441-1711,www.botanicadayspa.com
2dc9a912-6271-416d-9757-a7612b208996,281-852-9162,www.summerwoodlife.com
693bce7c-09f0-4e28-ad80-8e867c6da864,312-733-9285,www.chicago.paulmitchell.edu
a19f4ef6-ddea-4384-975b-2f6840c3b158,321-235-9220,www.loveyourpup.org
b7bc6a63-a198-4f58-8c2c-092766488f0f,847-825-4444,
ebb76079-e162-4b26-b719-96048f73849f,317-329-1468,www.crossculturemedia.org
aa2e94d9-d702-4ad6-9007-6862e432aee4,877-789-9519,www.procuts.com
0e3dd8e1-8010-4f2a-b548-5b0eae7748aa,410-897-9310,www.pigtailsandcrewcuts.com
8ee290ec-5b8f-4c47-ad04-82031d22e1c8,360-692-1907,
2b55360b-235e-4834-95e9-2bde7e7958a1,734-665-7207,www.francoysalon.com
702b39ba-4926-4289-9aa7-4d5ca6a43471,313-768-4426,
d20abaaf-1c75-4107-84e5-0afe717c1221,706-320-1912,
fef99327-6c21-43ff-a3fc-bbf252f7296e,917-640-5287,
9be6575d-5567-4618-ba56-e60532a87622,417-673-0303,
90979553-52ad-47ef-afe7-3571f775bc22,415-362-5005,www.suitefivesalon.com
77c32e49-6373-4d90-acb9-c11034f36afc,850-434-2828,www.craneco.com
b4ec4776-989c-4f0b-a926-feabd2b4b164,928-214-0115,www.red115.com
936ecb9b-6f8b-4963-9cc7-3e99bfb4bd31,502-423-3239,www.macys.com
1eac826f-f6b1-4544-95a2-b556b6098f6d,317-841-9400,www.chemistrysimplified.com
adda8272-b9ef-46c9-a54a-cfafbcaf560d,830-257-7500,www.sheilastotalbodycare.com
73dcf97c-2f9f-44e8-a59d-0233fbee4de8,515-255-4555,www.platinumkutz2.com
01df01dd-5e2a-475a-8906-755ae2d869ce,704-434-8608,
6c7ec659-b3ee-422d-9a06-ea2ce4771509,843-774-6236,www.touchofclass.com
cafefba7-b554-400d-8c69-d127fe249e9d,203-281-1648,
1a9d9e43-e18f-4b71-a550-9c86c09d5db6,817-233-5906,www.telusplanet.net
9443ad15-a70f-4108-995b-894261553720,330-468-1441,www.manedifference.com
193e56db-7566-4315-a60a-0da4a292b56d,970-527-5856,
77cb5e16-445a-41dc-b1a2-b109dec6ca87,510-841-4696,www.moonshadowsalon.com
802181f4-bf22-41a9-953b-19fa857359f8,415-461-1146,www.cooperalleysalon.com
002d736a-c607-42f8-adff-84725bf88700,574-234-0166,
705f19bb-dda4-4079-a7cb-d6cb4747d200,513-661-0882,
9a8b28e5-ae1c-4b09-9497-3401846aa598,603-742-0471,www.electrolysisnh.com
5a140a3d-0ae5-4889-8d19-d687682749b5,540-772-1952,
214c0f50-09f7-4df0-9409-290e9f1eebbf,410-719-6107,www.salontraselectsuites.com
75c53043-918b-4b1e-979b-af6f4e3c38fb,845-278-7097,www.ariellesalon.com
9e3a24ef-f21f-4ecf-b119-5aa27197a92e,661-322-2087,www.wcnx.org
d9c68921-47ee-40cc-9cf4-334160cd1596,714-754-4444,www.dermaculture.com
ce03f60b-5ac1-4e2e-99ab-e0dffcbf7008,512-445-0066,www.marykay.com
41e9b70e-92b4-4ee6-adc4-f5b32e36aa35,630-523-5597,
e7a46e59-d709-4765-a2cb-e7332dea44a7,718-220-0400,www.brittanybeautyschool.com
83c627f4-4b60-4991-b1b3-6e18bc2f1374,956-630-4772,www.avalonrgv.com
48bdf18a-042d-4cdf-94f2-762ece335fc3,973-448-9296,www.lightenupsalon.com
bdc666d4-ef4b-40e3-9717-4e093d182d60,573-445-6767,
cd0cf4fb-48ec-4341-b561-828e25932b6b,209-862-2200,
24c7e310-b826-434a-9daf-6dae52de34d6,972-980-1600,www.salon13500.com
81091b8e-2069-4c02-a49a-a6d0a69f7428,715-335-4706,
0afe2404-31d9-4df8-82fb-6793f43ab94a,815-872-0600,www.jilliansbilliards.com
4994970d-6a46-457d-baa0-745213f8a2fe,818-896-2323,
8156f294-38b5-4373-88eb-58872a32b1fd,817-825-8706,www.artistrypoolsolutions.com
36b49126-1635-42de-a2ea-ef8937c124ca,718-548-9090,www.le-chic.com
f7e29981-5ee0-4a7d-b419-c6159903b765,630-617-0056,www.alteregohairdesign.com
222c2abe-a0b6-4b7f-ab6f-ae3a0f545306,513-421-2325,www.salonbeck.com
3553e970-a628-4b74-ab6c-adbf2b2d0587,713-297-8897,www.cetalent.com
a1960db6-3c7f-45b7-ab56-290fb59c7bf5,510-444-6584,
e72e1c1b-1729-479d-b5ee-0a12fa9fdc39,518-885-2929,www.makemefabulous.com
effc9528-f7c2-4f45-af08-496f08d20955,781-631-4500,www.blisssalonmarblehead.com
3a177d20-1eec-4c97-97f5-6bc02ec9c286,630-220-3362,
cc93d43a-58e1-4f2a-9146-7ac047b83b50,508-995-5228,www.rachelsbeauty.com
c83c9f55-26d1-439a-9f4f-010642c550f4,818-752-6567,www.tdsalon.com
a3e86a4e-c840-4bfb-a0a0-2c2ff0c63bd8,818-981-1020,www.syndicatesalon.com
2fc2335e-5940-4d57-96c1-86037b9acdc0,507-282-9343,www.solutionarymarketing.com
68718571-d04f-4c18-afd7-39ca40360335,605-262-8332,www.avedasd.com
758e67fd-1505-41e8-9fd5-ced55f267cbd,985-872-9935,www.leica-camera.com
f4de8bad-9cab-4565-a15c-b57114d7f757,985-384-2324,
b6ed489c-4eae-4c78-a656-3185f8d4345a,540-667-1915,
b51c2900-5614-4958-a2a5-6274a6069e69,925-829-5472,www.liraclinical.com
6663fb85-cce9-41b8-b78b-6894db22272d,518-786-0760,www.aestheticscienceinstitute.edu
925c0fb9-cf41-4bd9-a799-9e76dd868996,818-445-6950,www.k9loft.com
d7d25c23-5e7f-48d4-b7da-cb82d779b794,808-485-1888,
c62ffa6b-1526-4ce4-a75e-7bf452ad541b,410-465-7878,www.typestylesdp.com
769c20a7-9682-442d-b6d0-f5ebc44f1da8,614-273-0123,www.blowdrycafe.com
008daf4d-195d-40b9-818b-20fd3c4d2079,310-372-9411,www.mimosasalon.com
449b594f-c65f-4447-a717-b6c28e2357db,559-442-4045,www.beautologie.com
ccd8b4ec-eeb6-45d2-b5c2-5f99f23c72d5,209-473-1043,www.destinationsalon.net
53e5090e-623c-464f-8833-2031e2d28c04,727-822-1383,
ce67774a-2253-4930-b433-166f23bcb580,763-754-5531,www.hotheadsbyfrank.com
5a8b8e7c-239d-4b3c-9bda-2ce4a805f448,203-214-4892,www.betheldayspa.com
8fb41f7a-7bcb-4788-a7f8-402b09762ecf,410-744-4600,www.apsaradayspa.com
195e2cbc-b536-4b6d-b670-6401af07dce4,831-646-1039,www.chiomasalon.com
6459e8b7-be04-463a-befc-64d7aa60ef2a,855-788-7255,www.sutrabeauty.com
69ffb975-b035-400a-bee3-a677acad500a,903-465-5051,www.srcstonebrook.com
c52bbb92-d65b-4493-9fe5-0ed882d3a05a,704-924-8260,www.bethandcompany.com
2ac4be5d-77a5-4072-b402-4059fc6c6b3e,608-643-7800,www.salonsforyousp.com
82b169fc-a05e-4aa4-9240-0cf92f8f8440,855-426-7765,www.petercoppola.com
58661dda-98e9-4285-974c-47ce215a44f9,858-793-6090,www.complexionsinc.com
b171834f-5d3f-45bc-b8b2-ff033125d282,813-325-9612,www.ameritrade.com
f68b5f6b-0f44-4962-8a2e-28b3898a57fe,208-766-4938,www.sharperedgeskates.com
fc13c870-9eda-4cbf-94f9-02dca0990bc5,212-229-0100,www.toslerdavis.com
fa3ff19a-bd79-413c-b03d-2cc6eabda313,215-329-4329,www.universalbeautyschool.net
3b3365e9-ee59-447a-a917-1a83cf4bb02b,504-872-0686,www.parkplacebarberschool.com
5e5be55a-9e4b-43ee-a4b7-efdc2f98d4fc,919-778-3326,
9d5c6134-8e08-45b1-98d1-331b27c255f9,619-299-5750,www.gilarut.com
5ca511f2-d38f-4806-85a8-7b40af249d57,936-639-9555,
e9ec0dd9-3b2d-414a-b8bc-aa589319d646,713-733-4520,www.mygait.com
c19e9025-b956-4ceb-889a-2f1e77e11513,508-229-8001,www.saloncharisma.net
80a90eaf-861b-4200-86e8-af3a52b78101,425-385-8700,www.antoniomelanisalon.com
4efbb2a0-2a5a-4111-88ed-f83de669deba,480-620-8317,www.thelashbar.com
c11c52bb-4cd7-41c7-b861-f2510ee9b96b,773-531-1577,www.naadiaspurerelief.com
1ca78eb8-2fc2-4e04-b2c6-071318680f48,210-435-2887,www.procuts.com
8a3669a2-2334-499e-9d78-849ddbe36a87,262-763-5535,www.salondebelle.com
ddb0f1a4-f022-4479-9e64-740d6702eec7,309-944-1000,www.studiogsalonandspa.com
4d633444-004f-4dae-8613-1839eb2664a3,480-368-8657,www.greatclips.com
9b5e137e-9b09-4db9-8dec-05fdccd495d1,304-242-4343,www.fredericks-salon.com
a6ab2c72-61cf-4d0f-9000-61f4870d8050,305-573-4288,www.salongilbert.com
b9cd0180-e0a0-4ce7-81af-531d59b1a002,713-526-3200,www.azursalon.com
5e989e60-1c47-45af-bc1e-740aab8397c1,701-324-4188,www.jeanetteverster.com
82d565a7-74e3-4ba4-b4d5-db5bf09aafcc,516-466-6752,www.dfssalon.com
caae81f4-27c4-48e5-b7ad-b45fcb55effc,224-280-5671,
0461e18a-fba4-4d22-baa7-aba5d02461df,860-273-2446,www.mariocutajar.com
85665bde-86de-4bd0-a7f8-831ff5f1c37e,630-854-3726,www.rdcets.com
800a0986-2d48-43e0-8673-a21bb4fb0c1f,608-220-2436,www.elementalwi.com
e03f79c5-f5dc-4f65-b2f6-cab0915f9314,518-495-7608,
92b48b45-ef71-487a-b43e-2b56c604904e,845-744-3039,www.pineappledayspa.com
a646a9b4-4c92-4bd3-8e9b-4cbc5e864745,832-594-0796,www.complex-creations.com
c6553a02-b29d-4ea2-b82c-e581f24f25bf,503-894-5090,www.blowoutgirl.com
192e0d49-d315-4d5c-b84a-644b9e826f29,601-956-8485,
eebaf2b9-43b6-47eb-8aa9-614c5cf56f55,312-944-6999,www.triosalon.com
e93fa8e3-0b29-42cf-9044-b61a9f364bd3,619-203-0593,www.salondelgado.com
73867111-2c89-4896-8cf8-daa06ba5911d,845-623-9090,www.dmoves.com
9cb2a262-5234-47bd-8625-65f7ec3020f3,914-713-0926,www.electrolysisbycaroline.com
fd7befaf-de5f-4edb-9bbd-e3d3fd20d12f,972-285-2442,
893a4939-0ef3-4fd8-b3e0-0986db64aca3,402-333-8806,www.theforumomaha.com
a924829f-10a4-48dc-a9c1-8c9eab4658ce,952-445-5900,www.thepearlsalon.com
f763d407-5853-4470-8e34-22e90c3cb8db,914-285-0800,www.vaskendemirjian.com
8e3435a8-e3fe-4307-96d3-5e57f259c23a,610-834-7833,www.pourlimage.com
3db1acfb-ca1f-4af6-8812-e6d1ada56e25,678-455-8741,www.hoganlaser.com
5d9df507-caaa-4836-944d-f20afc9d1666,315-399-5010,www.clalaser.com
6bbc0282-57ca-49dd-8b79-173866be529f,770-632-1212,www.plumyumidayspa.com
c3e360a9-e026-4f58-9343-29b6b5a6d3f4,989-426-5715,www.riverwalkplace.net
f35cd204-b318-4acb-8e5d-94d6a7b455c3,540-424-8009,www.bayrockstudios.com
15a24203-9606-4b7c-bf5e-d0bd7d49f898,304-726-8511,
1f6f9afa-89e1-4e47-b1b3-0016bb5c4aac,830-249-1817,www.latedaboerne.com
e7502e4d-5fe1-40a8-9924-2e3a9c7977fa,316-721-4101,www.marykateandco.com
7859cda9-3af3-4b4e-8fe2-ae00fdb7792e,217-359-3151,
d66019f0-a6df-4f2e-803d-5628e44872d2,830-232-4300,www.shankara.com
3ba5fd4a-91ea-4b36-9e2a-290a2a617f57,978-774-6906,www.dellaria.com
b7367f9b-4ca0-45d7-992d-86b9df254767,847-540-5500,www.couture360.com
f4de086c-8269-4a77-a009-edb37a43d1b5,703-797-0180,www.salonbisoux.com
89c1b5e5-bf4a-4a8e-b3ea-edf8823e9fb7,870-448-4499,
f04970f9-7714-47f9-919f-c924e743efb5,610-944-8820,www.lordsandladiessalons.com
4f155c11-0b16-40a0-a579-99f2ed50b08b,801-487-4269,www.hairfinder.com
b4c7c66e-00a8-4efc-bcb8-c7453438b807,614-579-3999,www.lauradershawskincare.com
c151d622-2d23-45ec-8d71-9de0d3a452c8,616-262-7622,
fdc272f4-447c-481d-b8ec-9b87fc26dec9,302-227-5649,www.avenuedayspa.com
1c23a125-5fba-4301-aa93-f9639b5313eb,646-438-9033,
a65f5d90-9da7-4977-90c1-74e8a7d036fa,316-631-3707,www.irvinjacks.com
71514f70-1789-46b1-bc94-3f9378049598,765-254-1745,www.peerservices.org
be060a13-5227-4aed-b049-e5fb3a50ef9f,985-876-0663,
428a7194-6a8c-4785-8c49-093bc12175cd,714-842-8869,www.simplythebest.net
71ef5157-e751-4c1f-9c75-6f7d48dea872,510-541-1636,www.faithculturekiss.org
b0426beb-7a57-439b-b64e-91b00bfbf2ed,563-522-2481,www.susanclaire.com
a3b59b47-5033-41ba-b90b-9234b3035816,225-654-9006,
d153092f-f759-4284-996a-9fbcfae38fee,724-603-3591,www.draybella.com
fa0b2e20-c992-44bd-a196-4a4d2f734d3e,913-526-9326,www.recreatingrays.com
dcedd4c9-b402-4302-9900-50c878722f02,573-445-3176,www.theclipjointsalon.com
e082f757-f0ca-4a7a-893d-766b0c1e1b19,248-203-1222,www.deyostudio.com
da74069a-6efa-484d-86c8-ea5a3d7f1cf1,309-797-9722,www.russbarbershop.com
d9c2c8ce-0354-4ef4-b9a1-5f81ad93b135,518-456-9964,www.metasalonspa.com
2eba0d48-de5c-426f-aa53-32f74182e11f,781-598-5145,www.petersbarbershop.com
8195cbc0-8ba7-4221-921a-156750f8eb86,818-678-0810,www.independentbeauty.com
cf079ab7-8ab4-460f-bdbe-d6a02b7b7097,408-778-7162,
e71bcb26-529b-4445-8040-f7d179c95df0,973-543-1346,www.mendhamspa.com
6819e9f3-e9ce-40dd-a28e-ba554b28a855,440-247-7712,www.butterlondon.com
9e9a7433-2681-4e0f-af75-a6b755fd8341,239-287-5538,
e5270f63-bcbb-44af-9efe-69ab56bb3025,617-731-3250,
436530bc-cd09-4fa2-bfc7-7382c96cd8a0,765-855-5681,www.sherrydickerson.com
f18b153d-57dd-41b2-9bba-d1eb95369d1d,606-922-2563,
31895ebc-5b94-41af-90a5-fd91fdb9398f,212-965-0369,www.pembley.com
9ac2c421-e0cc-450f-a460-25de0896f52d,850-894-3835,www.fuelasalon.com
dfd016b0-9108-495e-a321-b954e709213d,229-253-1515,www.anothalevel.com
5bd230cc-5908-4f32-acd6-78e91bfb3c65,239-434-2211,www.ropsalons.com
d6eb4b68-bc9e-4117-a9fe-35daf4a5a604,717-334-7720,www.creationsbychris.net
ec5372b7-f781-46e8-beac-80d53ee718e2,617-395-7698,www.digital-loom.com
61616fac-b1a9-46d1-aa9b-a47fc87b2e9b,859-266-1161,www.ziyansalonandspa.com
c98360e9-5f39-4482-91d7-f5298ba6152a,707-746-7257,www.studioonesb.com
93a8029d-791b-4bb7-bb85-4c74ac14fbb3,720-855-3021,www.browsonupper15th.com
d760701a-b554-4348-8d38-43d2ed62c1f6,215-781-6450,www.mariasdyeinstyle.com
036d6fc9-714e-4925-b1fe-ef8947adf47d,718-327-6875,www.mikesbeautysupply.com
071ae725-d272-494d-b27e-5aebf8590b3c,,
320f642e-6604-4ccb-a092-99592ba220cc,408-739-2559,www.enterprise.com
1bc0935e-5362-412f-85be-b73850247fb6,256-489-4247,www.ellevensalon.com
02a09ad9-f107-4929-8d5b-98917e0637bd,256-236-4447,www.deadseabulkmaterials.com
e58c582f-3c6a-4ab6-a331-11ee135408b6,540-433-6789,www.vt.edu
2fe8b809-d67a-413d-a03e-0cf097a30cb1,214-868-1521,www.dugansbarbershop.com
8b787248-2d64-4275-a07b-a1a6a6ca6bdc,417-889-8477,www.aftermidnighthairsalon.com
6054bd0a-ffb8-42f4-a520-f64b06cd889e,917-513-3315,www.cycloon.com
e93c7615-4322-4987-b8a0-a86bcb94192e,908-355-8854,www.jjjdistributors.com
cf8043df-b5ad-459b-94c5-3682c5c6cf5e,480-284-4063,www.lunchboxwax.com
b9716934-ac03-4fa8-9b8c-6621cb4f4b48,215-362-2701,www.soleilluna.com
34378a17-a859-4039-9a97-6352fa50c35b,716-646-9510,www.davidlynchfoundation.org
90ed0cf9-e143-4895-8dd9-d4315efb5b74,703-352-8088,www.encorecolorstudio.com
d9122bba-28c9-4fbf-8b58-f8e351b127c6,510-428-2600,www.aboutfaceandbody.net
7ef9ab53-f51a-44f1-8570-c21acdbb79e6,479-444-0690,
fd9f56b4-f95f-4682-bac0-03feb004d162,281-533-9332,
8a11068b-8011-4f69-a2d2-773b8b87d824,714-662-5566,www.dotson.com
315d7b2c-79a3-499d-8fbe-0425a2f4e96f,561-865-6734,www.coaststyles.com
a27f8826-ee84-462d-87af-17459dbfe691,716-685-4379,www.trmarchitect.com
d4f0143f-c672-4609-8e9c-ee663fe49c87,216-229-1111,
668e6e82-c379-4f3b-95ae-c59ee8a85038,815-909-6880,www.thesalonprofessionalacademydallas.com
